"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
20 Sep 2020 01:21:03.000,-66.693,90.316,768.015198,0.055675,-0.059704,-0.015182
20 Sep 2020 01:21:04.000,-66.637,90.257,768.000018,0.055695,-0.059455,-0.015215
20 Sep 2020 01:21:05.000,-66.581,90.197,767.984805,0.055715,-0.059208,-0.015248
20 Sep 2020 01:21:06.000,-66.526,90.138,767.969559,0.055735,-0.058962,-0.015281
20 Sep 2020 01:21:07.000,-66.470,90.080,767.954280,0.055754,-0.058718,-0.015314
20 Sep 2020 01:21:08.000,-66.414,90.021,767.938968,0.055774,-0.058476,-0.015346
20 Sep 2020 01:21:09.000,-66.359,89.963,767.923624,0.055793,-0.058235,-0.015379
20 Sep 2020 01:21:10.000,-66.303,89.905,767.908247,0.055812,-0.057997,-0.015412
20 Sep 2020 01:21:11.000,-66.247,89.847,767.892837,0.055831,-0.057759,-0.015445
20 Sep 2020 01:21:12.000,-66.191,89.789,767.877394,0.055850,-0.057523,-0.015477
20 Sep 2020 01:21:13.000,-66.136,89.732,767.861919,0.055869,-0.057289,-0.015510
20 Sep 2020 01:21:14.000,-66.080,89.675,767.846412,0.055887,-0.057057,-0.015542
20 Sep 2020 01:21:15.000,-66.024,89.618,767.830872,0.055906,-0.056826,-0.015574
20 Sep 2020 01:21:16.000,-65.968,89.561,767.815300,0.055924,-0.056596,-0.015607
20 Sep 2020 01:21:17.000,-65.912,89.505,767.799696,0.055942,-0.056368,-0.015639
20 Sep 2020 01:21:18.000,-65.856,89.449,767.784059,0.055960,-0.056142,-0.015671
20 Sep 2020 01:21:19.000,-65.800,89.393,767.768391,0.055978,-0.055917,-0.015703
20 Sep 2020 01:21:20.000,-65.745,89.337,767.752690,0.055996,-0.055693,-0.015735
20 Sep 2020 01:21:21.000,-65.689,89.282,767.736958,0.056014,-0.055471,-0.015767
20 Sep 2020 01:21:22.000,-65.633,89.226,767.721193,0.056032,-0.055251,-0.015799
20 Sep 2020 01:21:23.000,-65.577,89.171,767.705397,0.056049,-0.055031,-0.015831
20 Sep 2020 01:21:24.000,-65.521,89.116,767.689569,0.056067,-0.054814,-0.015863
20 Sep 2020 01:21:25.000,-65.465,89.062,767.673709,0.056084,-0.054598,-0.015894
20 Sep 2020 01:21:26.000,-65.409,89.007,767.657818,0.056101,-0.054383,-0.015926
20 Sep 2020 01:21:27.000,-65.353,88.953,767.641895,0.056118,-0.054169,-0.015958
20 Sep 2020 01:21:28.000,-65.297,88.899,767.625941,0.056135,-0.053957,-0.015989
20 Sep 2020 01:21:29.000,-65.240,88.845,767.609955,0.056152,-0.053747,-0.016020
20 Sep 2020 01:21:30.000,-65.184,88.792,767.593938,0.056169,-0.053537,-0.016052
20 Sep 2020 01:21:31.000,-65.128,88.739,767.577890,0.056185,-0.053329,-0.016083
20 Sep 2020 01:21:32.000,-65.072,88.685,767.561810,0.056202,-0.053123,-0.016114
20 Sep 2020 01:21:33.000,-65.016,88.632,767.545699,0.056218,-0.052918,-0.016145
20 Sep 2020 01:21:34.000,-64.960,88.580,767.529558,0.056235,-0.052714,-0.016176
20 Sep 2020 01:21:35.000,-64.904,88.527,767.513385,0.056251,-0.052511,-0.016207
20 Sep 2020 01:21:36.000,-64.847,88.475,767.497181,0.056267,-0.052310,-0.016238
20 Sep 2020 01:21:37.000,-64.791,88.423,767.480947,0.056283,-0.052110,-0.016269
20 Sep 2020 01:21:38.000,-64.735,88.371,767.464681,0.056299,-0.051911,-0.016300
20 Sep 2020 01:21:39.000,-64.679,88.319,767.448385,0.056315,-0.051714,-0.016331
20 Sep 2020 01:21:40.000,-64.623,88.267,767.432059,0.056330,-0.051517,-0.016361
20 Sep 2020 01:21:41.000,-64.566,88.216,767.415702,0.056346,-0.051322,-0.016392
20 Sep 2020 01:21:42.000,-64.510,88.165,767.399314,0.056361,-0.051129,-0.016422
20 Sep 2020 01:21:43.000,-64.454,88.114,767.382896,0.056377,-0.050936,-0.016453
20 Sep 2020 01:21:44.000,-64.397,88.063,767.366447,0.056392,-0.050745,-0.016483
20 Sep 2020 01:21:45.000,-64.341,88.013,767.349969,0.056407,-0.050555,-0.016513
20 Sep 2020 01:21:46.000,-64.285,87.962,767.333460,0.056422,-0.050366,-0.016544
20 Sep 2020 01:21:47.000,-64.228,87.912,767.316921,0.056437,-0.050178,-0.016574
20 Sep 2020 01:21:48.000,-64.172,87.862,767.300351,0.056452,-0.049992,-0.016604
20 Sep 2020 01:21:49.000,-64.116,87.812,767.283752,0.056467,-0.049807,-0.016634
20 Sep 2020 01:21:50.000,-64.059,87.762,767.267123,0.056482,-0.049623,-0.016664
20 Sep 2020 01:21:51.000,-64.003,87.713,767.250464,0.056496,-0.049440,-0.016694
20 Sep 2020 01:21:52.000,-63.946,87.664,767.233776,0.056511,-0.049258,-0.016723
20 Sep 2020 01:21:53.000,-63.890,87.615,767.217057,0.056525,-0.049077,-0.016753
20 Sep 2020 01:21:54.000,-63.833,87.566,767.200309,0.056540,-0.048898,-0.016783
20 Sep 2020 01:21:55.000,-63.777,87.517,767.183532,0.056554,-0.048719,-0.016812
20 Sep 2020 01:21:56.000,-63.720,87.468,767.166725,0.056568,-0.048542,-0.016842
20 Sep 2020 01:21:57.000,-63.664,87.420,767.149888,0.056582,-0.048366,-0.016871
20 Sep 2020 01:21:58.000,-63.607,87.372,767.133022,0.056596,-0.048190,-0.016901
20 Sep 2020 01:21:59.000,-63.551,87.324,767.116127,0.056610,-0.048016,-0.016930
20 Sep 2020 01:22:00.000,-63.494,87.276,767.099203,0.056624,-0.047843,-0.016959
20 Sep 2020 01:22:01.000,-63.438,87.228,767.082250,0.056638,-0.047672,-0.016988
20 Sep 2020 01:22:02.000,-63.381,87.181,767.065267,0.056652,-0.047501,-0.017017
20 Sep 2020 01:22:03.000,-63.325,87.133,767.048256,0.056665,-0.047331,-0.017046
20 Sep 2020 01:22:04.000,-63.268,87.086,767.031216,0.056679,-0.047162,-0.017075
20 Sep 2020 01:22:05.000,-63.211,87.039,767.014147,0.056692,-0.046994,-0.017104
20 Sep 2020 01:22:06.000,-63.155,86.992,766.997049,0.056706,-0.046828,-0.017133
20 Sep 2020 01:22:07.000,-63.098,86.946,766.979922,0.056719,-0.046662,-0.017161
20 Sep 2020 01:22:08.000,-63.041,86.899,766.962767,0.056732,-0.046497,-0.017190
20 Sep 2020 01:22:09.000,-62.985,86.853,766.945584,0.056745,-0.046334,-0.017218
20 Sep 2020 01:22:10.000,-62.928,86.807,766.928372,0.056758,-0.046171,-0.017247
20 Sep 2020 01:22:11.000,-62.871,86.760,766.911131,0.056771,-0.046009,-0.017275
20 Sep 2020 01:22:12.000,-62.815,86.715,766.893863,0.056784,-0.045849,-0.017303
20 Sep 2020 01:22:13.000,-62.758,86.669,766.876566,0.056797,-0.045689,-0.017332
20 Sep 2020 01:22:14.000,-62.701,86.623,766.859241,0.056810,-0.045530,-0.017360
20 Sep 2020 01:22:15.000,-62.644,86.578,766.841887,0.056822,-0.045372,-0.017388
20 Sep 2020 01:22:16.000,-62.588,86.533,766.824506,0.056835,-0.045215,-0.017416
20 Sep 2020 01:22:17.000,-62.531,86.488,766.807097,0.056847,-0.045059,-0.017444
20 Sep 2020 01:22:18.000,-62.474,86.443,766.789660,0.056860,-0.044904,-0.017472
20 Sep 2020 01:22:19.000,-62.417,86.398,766.772196,0.056872,-0.044750,-0.017499
20 Sep 2020 01:22:20.000,-62.360,86.353,766.754703,0.056885,-0.044597,-0.017527
20 Sep 2020 01:22:21.000,-62.304,86.309,766.737183,0.056897,-0.044445,-0.017555
20 Sep 2020 01:22:22.000,-62.247,86.265,766.719636,0.056909,-0.044294,-0.017582
20 Sep 2020 01:22:23.000,-62.190,86.220,766.702061,0.056921,-0.044143,-0.017610
20 Sep 2020 01:22:24.000,-62.133,86.176,766.684459,0.056933,-0.043994,-0.017637
20 Sep 2020 01:22:25.000,-62.076,86.133,766.666829,0.056945,-0.043845,-0.017664
20 Sep 2020 01:22:26.000,-62.019,86.089,766.649172,0.056957,-0.043697,-0.017692
20 Sep 2020 01:22:27.000,-61.962,86.045,766.631488,0.056969,-0.043550,-0.017719
20 Sep 2020 01:22:28.000,-61.906,86.002,766.613777,0.056980,-0.043404,-0.017746
20 Sep 2020 01:22:29.000,-61.849,85.959,766.596039,0.056992,-0.043259,-0.017773
20 Sep 2020 01:22:30.000,-61.792,85.915,766.578274,0.057004,-0.043115,-0.017800
20 Sep 2020 01:22:31.000,-61.735,85.872,766.560482,0.057015,-0.042972,-0.017826
20 Sep 2020 01:22:32.000,-61.678,85.830,766.542663,0.057027,-0.042829,-0.017853
20 Sep 2020 01:22:33.000,-61.621,85.787,766.524818,0.057038,-0.042687,-0.017880
20 Sep 2020 01:22:34.000,-61.564,85.744,766.506946,0.057049,-0.042546,-0.017907
20 Sep 2020 01:22:35.000,-61.507,85.702,766.489047,0.057061,-0.042406,-0.017933
20 Sep 2020 01:22:36.000,-61.450,85.660,766.471122,0.057072,-0.042267,-0.017959
20 Sep 2020 01:22:37.000,-61.393,85.618,766.453171,0.057083,-0.042128,-0.017986
20 Sep 2020 01:22:38.000,-61.336,85.576,766.435194,0.057094,-0.041990,-0.018012
20 Sep 2020 01:22:39.000,-61.279,85.534,766.417190,0.057105,-0.041854,-0.018038
20 Sep 2020 01:22:40.000,-61.222,85.492,766.399160,0.057116,-0.041717,-0.018064
20 Sep 2020 01:22:41.000,-61.165,85.450,766.381104,0.057127,-0.041582,-0.018091
20 Sep 2020 01:22:42.000,-61.108,85.409,766.363022,0.057138,-0.041448,-0.018117
20 Sep 2020 01:22:43.000,-61.051,85.368,766.344914,0.057149,-0.041314,-0.018142
20 Sep 2020 01:22:44.000,-60.993,85.326,766.326780,0.057159,-0.041181,-0.018168
20 Sep 2020 01:22:45.000,-60.936,85.285,766.308620,0.057170,-0.041049,-0.018194
20 Sep 2020 01:22:46.000,-60.879,85.244,766.290435,0.057181,-0.040917,-0.018220
20 Sep 2020 01:22:47.000,-60.822,85.204,766.272224,0.057191,-0.040786,-0.018245
20 Sep 2020 01:22:48.000,-60.765,85.163,766.253988,0.057202,-0.040656,-0.018271
20 Sep 2020 01:22:49.000,-60.708,85.122,766.235726,0.057212,-0.040527,-0.018296
20 Sep 2020 01:22:50.000,-60.651,85.082,766.217439,0.057223,-0.040399,-0.018321
20 Sep 2020 01:22:51.000,-60.594,85.042,766.199127,0.057233,-0.040271,-0.018347
20 Sep 2020 01:22:52.000,-60.536,85.002,766.180789,0.057243,-0.040144,-0.018372
20 Sep 2020 01:22:53.000,-60.479,84.961,766.162427,0.057253,-0.040017,-0.018397
20 Sep 2020 01:22:54.000,-60.422,84.922,766.144039,0.057264,-0.039892,-0.018422
20 Sep 2020 01:22:55.000,-60.365,84.882,766.125627,0.057274,-0.039767,-0.018447
20 Sep 2020 01:22:56.000,-60.308,84.842,766.107189,0.057284,-0.039643,-0.018472
20 Sep 2020 01:22:57.000,-60.250,84.803,766.088727,0.057294,-0.039519,-0.018497
20 Sep 2020 01:22:58.000,-60.193,84.763,766.070240,0.057304,-0.039396,-0.018521
20 Sep 2020 01:22:59.000,-60.136,84.724,766.051728,0.057314,-0.039274,-0.018546
20 Sep 2020 01:23:00.000,-60.079,84.685,766.033192,0.057323,-0.039153,-0.018570
20 Sep 2020 01:23:01.000,-60.021,84.646,766.014631,0.057333,-0.039032,-0.018595
20 Sep 2020 01:23:02.000,-59.964,84.607,765.996046,0.057343,-0.038912,-0.018619
20 Sep 2020 01:23:03.000,-59.907,84.568,765.977437,0.057353,-0.038793,-0.018644
20 Sep 2020 01:23:04.000,-59.850,84.529,765.958803,0.057362,-0.038674,-0.018668
20 Sep 2020 01:23:05.000,-59.792,84.491,765.940146,0.057372,-0.038556,-0.018692
20 Sep 2020 01:23:06.000,-59.735,84.452,765.921464,0.057381,-0.038438,-0.018716
20 Sep 2020 01:23:07.000,-59.678,84.414,765.902758,0.057391,-0.038322,-0.018740
20 Sep 2020 01:23:08.000,-59.620,84.376,765.884029,0.057400,-0.038205,-0.018764
20 Sep 2020 01:23:09.000,-59.563,84.338,765.865275,0.057410,-0.038090,-0.018788
20 Sep 2020 01:23:10.000,-59.506,84.300,765.846498,0.057419,-0.037975,-0.018811
20 Sep 2020 01:23:11.000,-59.448,84.262,765.827697,0.057428,-0.037861,-0.018835
20 Sep 2020 01:23:12.000,-59.391,84.224,765.808873,0.057438,-0.037747,-0.018859
20 Sep 2020 01:23:13.000,-59.334,84.186,765.790025,0.057447,-0.037634,-0.018882
20 Sep 2020 01:23:14.000,-59.276,84.149,765.771153,0.057456,-0.037522,-0.018905
20 Sep 2020 01:23:15.000,-59.219,84.112,765.752259,0.057465,-0.037410,-0.018929
20 Sep 2020 01:23:16.000,-59.161,84.074,765.733341,0.057474,-0.037299,-0.018952
20 Sep 2020 01:23:17.000,-59.104,84.037,765.714400,0.057483,-0.037189,-0.018975
20 Sep 2020 01:23:18.000,-59.047,84.000,765.695436,0.057492,-0.037079,-0.018998
20 Sep 2020 01:23:19.000,-58.989,83.963,765.676449,0.057501,-0.036969,-0.019021
20 Sep 2020 01:23:20.000,-58.932,83.926,765.657439,0.057510,-0.036861,-0.019044
20 Sep 2020 01:23:21.000,-58.874,83.889,765.638406,0.057519,-0.036753,-0.019067
20 Sep 2020 01:23:22.000,-58.817,83.853,765.619350,0.057527,-0.036645,-0.019090
20 Sep 2020 01:23:23.000,-58.759,83.816,765.600272,0.057536,-0.036538,-0.019112
20 Sep 2020 01:23:24.000,-58.702,83.780,765.581171,0.057545,-0.036432,-0.019135
20 Sep 2020 01:23:25.000,-58.644,83.743,765.562048,0.057553,-0.036326,-0.019157
20 Sep 2020 01:23:26.000,-58.587,83.707,765.542902,0.057562,-0.036221,-0.019180
20 Sep 2020 01:23:27.000,-58.529,83.671,765.523734,0.057571,-0.036116,-0.019202
20 Sep 2020 01:23:28.000,-58.472,83.635,765.504543,0.057579,-0.036012,-0.019224
20 Sep 2020 01:23:29.000,-58.414,83.599,765.485331,0.057588,-0.035908,-0.019246
20 Sep 2020 01:23:30.000,-58.357,83.563,765.466096,0.057596,-0.035805,-0.019268
20 Sep 2020 01:23:31.000,-58.299,83.528,765.446840,0.057604,-0.035703,-0.019290
20 Sep 2020 01:23:32.000,-58.242,83.492,765.427561,0.057613,-0.035601,-0.019312
20 Sep 2020 01:23:33.000,-58.184,83.457,765.408261,0.057621,-0.035500,-0.019334
20 Sep 2020 01:23:34.000,-58.127,83.421,765.388939,0.057629,-0.035399,-0.019356
20 Sep 2020 01:23:35.000,-58.069,83.386,765.369595,0.057638,-0.035299,-0.019378
20 Sep 2020 01:23:36.000,-58.012,83.351,765.350230,0.057646,-0.035199,-0.019399
20 Sep 2020 01:23:37.000,-57.954,83.316,765.330843,0.057654,-0.035100,-0.019421
20 Sep 2020 01:23:38.000,-57.896,83.281,765.311435,0.057662,-0.035001,-0.019442
20 Sep 2020 01:23:39.000,-57.839,83.246,765.292006,0.057670,-0.034903,-0.019463
20 Sep 2020 01:23:40.000,-57.781,83.211,765.272555,0.057678,-0.034805,-0.019484
20 Sep 2020 01:23:41.000,-57.724,83.176,765.253083,0.057686,-0.034708,-0.019506
20 Sep 2020 01:23:42.000,-57.666,83.141,765.233590,0.057694,-0.034611,-0.019527
20 Sep 2020 01:23:43.000,-57.608,83.107,765.214076,0.057702,-0.034515,-0.019548
20 Sep 2020 01:23:44.000,-57.551,83.073,765.194542,0.057710,-0.034420,-0.019568
20 Sep 2020 01:23:45.000,-57.493,83.038,765.174986,0.057718,-0.034324,-0.019589
20 Sep 2020 01:23:46.000,-57.435,83.004,765.155410,0.057725,-0.034230,-0.019610
20 Sep 2020 01:23:47.000,-57.378,82.970,765.135813,0.057733,-0.034136,-0.019631
20 Sep 2020 01:23:48.000,-57.320,82.936,765.116195,0.057741,-0.034042,-0.019651
20 Sep 2020 01:23:49.000,-57.262,82.902,765.096557,0.057749,-0.033949,-0.019672
20 Sep 2020 01:23:50.000,-57.205,82.868,765.076899,0.057756,-0.033856,-0.019692
20 Sep 2020 01:23:51.000,-57.147,82.834,765.057220,0.057764,-0.033764,-0.019712
20 Sep 2020 01:23:52.000,-57.089,82.801,765.037522,0.057771,-0.033672,-0.019732
20 Sep 2020 01:23:53.000,-57.032,82.767,765.017803,0.057779,-0.033581,-0.019752
20 Sep 2020 01:23:54.000,-56.974,82.734,764.998064,0.057786,-0.033490,-0.019772
20 Sep 2020 01:23:55.000,-56.916,82.700,764.978305,0.057794,-0.033400,-0.019792
20 Sep 2020 01:23:56.000,-56.858,82.667,764.958526,0.057801,-0.033310,-0.019812
20 Sep 2020 01:23:57.000,-56.801,82.634,764.938727,0.057809,-0.033221,-0.019832
20 Sep 2020 01:23:58.000,-56.743,82.600,764.918909,0.057816,-0.033132,-0.019852
20 Sep 2020 01:23:59.000,-56.685,82.567,764.899071,0.057823,-0.033044,-0.019871
20 Sep 2020 01:24:00.000,-56.627,82.534,764.879214,0.057831,-0.032956,-0.019891
20 Sep 2020 01:24:01.000,-56.570,82.502,764.859337,0.057838,-0.032868,-0.019910
20 Sep 2020 01:24:02.000,-56.512,82.469,764.839441,0.057845,-0.032781,-0.019930
20 Sep 2020 01:24:03.000,-56.454,82.436,764.819525,0.057852,-0.032694,-0.019949
20 Sep 2020 01:24:04.000,-56.396,82.404,764.799591,0.057859,-0.032608,-0.019968
20 Sep 2020 01:24:05.000,-56.339,82.371,764.779637,0.057867,-0.032522,-0.019987
20 Sep 2020 01:24:06.000,-56.281,82.339,764.759664,0.057874,-0.032437,-0.020006
20 Sep 2020 01:24:07.000,-56.223,82.306,764.739673,0.057881,-0.032352,-0.020025
20 Sep 2020 01:24:08.000,-56.165,82.274,764.719662,0.057888,-0.032268,-0.020044
20 Sep 2020 01:24:09.000,-56.107,82.242,764.699633,0.057895,-0.032183,-0.020062
20 Sep 2020 01:24:10.000,-56.049,82.210,764.679585,0.057902,-0.032100,-0.020081
20 Sep 2020 01:24:11.000,-55.992,82.178,764.659519,0.057909,-0.032017,-0.020099
20 Sep 2020 01:24:12.000,-55.934,82.146,764.639434,0.057916,-0.031934,-0.020118
20 Sep 2020 01:24:13.000,-55.876,82.114,764.619331,0.057922,-0.031852,-0.020136
20 Sep 2020 01:24:14.000,-55.818,82.082,764.599209,0.057929,-0.031770,-0.020155
20 Sep 2020 01:24:15.000,-55.760,82.050,764.579070,0.057936,-0.031688,-0.020173
20 Sep 2020 01:24:16.000,-55.702,82.019,764.558912,0.057943,-0.031607,-0.020191
20 Sep 2020 01:24:17.000,-55.644,81.987,764.538736,0.057950,-0.031526,-0.020209
20 Sep 2020 01:24:18.000,-55.587,81.956,764.518542,0.057956,-0.031446,-0.020227
20 Sep 2020 01:24:19.000,-55.529,81.924,764.498331,0.057963,-0.031366,-0.020245
20 Sep 2020 01:24:20.000,-55.471,81.893,764.478101,0.057970,-0.031286,-0.020262
20 Sep 2020 01:24:21.000,-55.413,81.862,764.457854,0.057976,-0.031207,-0.020280
20 Sep 2020 01:24:22.000,-55.355,81.831,764.437589,0.057983,-0.031129,-0.020298
20 Sep 2020 01:24:23.000,-55.297,81.800,764.417307,0.057989,-0.031050,-0.020315
20 Sep 2020 01:24:24.000,-55.239,81.769,764.397008,0.057996,-0.030972,-0.020332
20 Sep 2020 01:24:25.000,-55.181,81.738,764.376691,0.058002,-0.030895,-0.020350
20 Sep 2020 01:24:26.000,-55.123,81.707,764.356356,0.058009,-0.030817,-0.020367
20 Sep 2020 01:24:27.000,-55.065,81.676,764.336005,0.058015,-0.030741,-0.020384
20 Sep 2020 01:24:28.000,-55.007,81.646,764.315637,0.058022,-0.030664,-0.020401
20 Sep 2020 01:24:29.000,-54.949,81.615,764.295251,0.058028,-0.030588,-0.020418
20 Sep 2020 01:24:30.000,-54.891,81.585,764.274849,0.058035,-0.030513,-0.020435
20 Sep 2020 01:24:31.000,-54.833,81.554,764.254430,0.058041,-0.030437,-0.020452
20 Sep 2020 01:24:32.000,-54.775,81.524,764.233995,0.058047,-0.030362,-0.020468
20 Sep 2020 01:24:33.000,-54.718,81.494,764.213542,0.058054,-0.030288,-0.020485
20 Sep 2020 01:24:34.000,-54.660,81.463,764.193073,0.058060,-0.030213,-0.020501
20 Sep 2020 01:24:35.000,-54.602,81.433,764.172588,0.058066,-0.030140,-0.020518
20 Sep 2020 01:24:36.000,-54.544,81.403,764.152087,0.058072,-0.030066,-0.020534
20 Sep 2020 01:24:37.000,-54.486,81.373,764.131569,0.058078,-0.029993,-0.020550
20 Sep 2020 01:24:38.000,-54.428,81.343,764.111035,0.058085,-0.029920,-0.020567
20 Sep 2020 01:24:39.000,-54.369,81.313,764.090485,0.058091,-0.029848,-0.020583
20 Sep 2020 01:24:40.000,-54.311,81.284,764.069919,0.058097,-0.029776,-0.020599
20 Sep 2020 01:24:41.000,-54.253,81.254,764.049337,0.058103,-0.029704,-0.020614
20 Sep 2020 01:24:42.000,-54.195,81.224,764.028739,0.058109,-0.029633,-0.020630
20 Sep 2020 01:24:43.000,-54.137,81.195,764.008125,0.058115,-0.029562,-0.020646
20 Sep 2020 01:24:44.000,-54.079,81.165,763.987496,0.058121,-0.029491,-0.020661
20 Sep 2020 01:24:45.000,-54.021,81.136,763.966852,0.058127,-0.029421,-0.020677
20 Sep 2020 01:24:46.000,-53.963,81.107,763.946191,0.058133,-0.029351,-0.020692
20 Sep 2020 01:24:47.000,-53.905,81.077,763.925516,0.058139,-0.029281,-0.020708
20 Sep 2020 01:24:48.000,-53.847,81.048,763.904825,0.058145,-0.029212,-0.020723
20 Sep 2020 01:24:49.000,-53.789,81.019,763.884119,0.058150,-0.029143,-0.020738
20 Sep 2020 01:24:50.000,-53.731,80.990,763.863398,0.058156,-0.029074,-0.020753
20 Sep 2020 01:24:51.000,-53.673,80.961,763.842663,0.058162,-0.029006,-0.020768
20 Sep 2020 01:24:52.000,-53.615,80.932,763.821912,0.058168,-0.028938,-0.020783
20 Sep 2020 01:24:53.000,-53.557,80.903,763.801146,0.058174,-0.028870,-0.020798
20 Sep 2020 01:24:54.000,-53.498,80.874,763.780366,0.058179,-0.028803,-0.020812
20 Sep 2020 01:24:55.000,-53.440,80.846,763.759571,0.058185,-0.028735,-0.020827
20 Sep 2020 01:24:56.000,-53.382,80.817,763.738761,0.058191,-0.028669,-0.020842
20 Sep 2020 01:24:57.000,-53.324,80.788,763.717937,0.058196,-0.028602,-0.020856
20 Sep 2020 01:24:58.000,-53.266,80.760,763.697099,0.058202,-0.028536,-0.020870
20 Sep 2020 01:24:59.000,-53.208,80.731,763.676246,0.058208,-0.028470,-0.020885
20 Sep 2020 01:25:00.000,-53.150,80.703,763.655379,0.058213,-0.028405,-0.020899
20 Sep 2020 01:25:01.000,-53.092,80.675,763.634499,0.058219,-0.028340,-0.020913
20 Sep 2020 01:25:02.000,-53.033,80.646,763.613604,0.058224,-0.028275,-0.020927
20 Sep 2020 01:25:03.000,-52.975,80.618,763.592695,0.058230,-0.028210,-0.020941
20 Sep 2020 01:25:04.000,-52.917,80.590,763.571772,0.058236,-0.028146,-0.020954
20 Sep 2020 01:25:05.000,-52.859,80.562,763.550836,0.058241,-0.028082,-0.020968
20 Sep 2020 01:25:06.000,-52.801,80.534,763.529886,0.058246,-0.028018,-0.020982
20 Sep 2020 01:25:07.000,-52.743,80.506,763.508923,0.058252,-0.027955,-0.020995
20 Sep 2020 01:25:08.000,-52.684,80.478,763.487946,0.058257,-0.027892,-0.021009
20 Sep 2020 01:25:09.000,-52.626,80.450,763.466956,0.058263,-0.027829,-0.021022
20 Sep 2020 01:25:10.000,-52.568,80.422,763.445952,0.058268,-0.027767,-0.021035
20 Sep 2020 01:25:11.000,-52.510,80.395,763.424936,0.058273,-0.027705,-0.021048
20 Sep 2020 01:25:12.000,-52.452,80.367,763.403906,0.058279,-0.027643,-0.021061
20 Sep 2020 01:25:13.000,-52.393,80.340,763.382863,0.058284,-0.027581,-0.021074
20 Sep 2020 01:25:14.000,-52.335,80.312,763.361808,0.058289,-0.027520,-0.021087
20 Sep 2020 01:25:15.000,-52.277,80.285,763.340739,0.058295,-0.027459,-0.021100
20 Sep 2020 01:25:16.000,-52.219,80.257,763.319658,0.058300,-0.027398,-0.021112
20 Sep 2020 01:25:17.000,-52.160,80.230,763.298565,0.058305,-0.027338,-0.021125
20 Sep 2020 01:25:18.000,-52.102,80.203,763.277459,0.058310,-0.027277,-0.021138
20 Sep 2020 01:25:19.000,-52.044,80.175,763.256340,0.058316,-0.027217,-0.021150
20 Sep 2020 01:25:20.000,-51.986,80.148,763.235209,0.058321,-0.027158,-0.021162
20 Sep 2020 01:25:21.000,-51.928,80.121,763.214066,0.058326,-0.027098,-0.021174
20 Sep 2020 01:25:22.000,-51.869,80.094,763.192910,0.058331,-0.027039,-0.021187
20 Sep 2020 01:25:23.000,-51.811,80.067,763.171743,0.058336,-0.026981,-0.021199
20 Sep 2020 01:25:24.000,-51.753,80.040,763.150564,0.058341,-0.026922,-0.021211
20 Sep 2020 01:25:25.000,-51.694,80.013,763.129372,0.058346,-0.026864,-0.021222
20 Sep 2020 01:25:26.000,-51.636,79.987,763.108169,0.058351,-0.026806,-0.021234
20 Sep 2020 01:25:27.000,-51.578,79.960,763.086955,0.058356,-0.026748,-0.021246
20 Sep 2020 01:25:28.000,-51.520,79.933,763.065728,0.058361,-0.026690,-0.021257
20 Sep 2020 01:25:29.000,-51.461,79.907,763.044491,0.058366,-0.026633,-0.021269
20 Sep 2020 01:25:30.000,-51.403,79.880,763.023241,0.058371,-0.026576,-0.021280
20 Sep 2020 01:25:31.000,-51.345,79.854,763.001981,0.058376,-0.026520,-0.021291
20 Sep 2020 01:25:32.000,-51.286,79.827,762.980709,0.058381,-0.026463,-0.021303
20 Sep 2020 01:25:33.000,-51.228,79.801,762.959426,0.058386,-0.026407,-0.021314
20 Sep 2020 01:25:34.000,-51.170,79.774,762.938132,0.058391,-0.026351,-0.021325
20 Sep 2020 01:25:35.000,-51.111,79.748,762.916827,0.058396,-0.026295,-0.021336
20 Sep 2020 01:25:36.000,-51.053,79.722,762.895512,0.058401,-0.026240,-0.021346
20 Sep 2020 01:25:37.000,-50.995,79.696,762.874185,0.058406,-0.026185,-0.021357
20 Sep 2020 01:25:38.000,-50.936,79.670,762.852848,0.058410,-0.026130,-0.021368
20 Sep 2020 01:25:39.000,-50.878,79.643,762.831501,0.058415,-0.026075,-0.021378
20 Sep 2020 01:25:40.000,-50.820,79.617,762.810142,0.058420,-0.026021,-0.021389
20 Sep 2020 01:25:41.000,-50.761,79.591,762.788774,0.058425,-0.025966,-0.021399
20 Sep 2020 01:25:42.000,-50.703,79.566,762.767395,0.058429,-0.025912,-0.021409
20 Sep 2020 01:25:43.000,-50.645,79.540,762.746006,0.058434,-0.025859,-0.021420
20 Sep 2020 01:25:44.000,-50.586,79.514,762.724607,0.058439,-0.025805,-0.021430
20 Sep 2020 01:25:45.000,-50.528,79.488,762.703198,0.058444,-0.025752,-0.021440
20 Sep 2020 01:25:46.000,-50.470,79.462,762.681779,0.058448,-0.025699,-0.021449
20 Sep 2020 01:25:47.000,-50.411,79.437,762.660350,0.058453,-0.025646,-0.021459
20 Sep 2020 01:25:48.000,-50.353,79.411,762.638911,0.058458,-0.025594,-0.021469
20 Sep 2020 01:25:49.000,-50.294,79.386,762.617463,0.058462,-0.025541,-0.021479
20 Sep 2020 01:25:50.000,-50.236,79.360,762.596005,0.058467,-0.025489,-0.021488
20 Sep 2020 01:25:51.000,-50.178,79.335,762.574538,0.058471,-0.025437,-0.021497
20 Sep 2020 01:25:52.000,-50.119,79.309,762.553062,0.058476,-0.025386,-0.021507
